dist_goal_base,min_dist_to_env,dist_goal_right_arm,dist_goal_left_arm,seed,done
0.6044277458886556,0.21876342480070368,0.17069439895778146,0.09854684627602317,20,False
0.7804054513964179,0.21842880064555922,0.17123666456942488,0.09679054062411953,20,False
0.8607141034702214,0.21795683184862805,0.17075702875297522,0.09390584508465981,20,False
0.8616902820151082,0.21749725348347917,0.16782456274795007,0.09222191816303017,20,False
0.8627741186442643,0.2171270140265368,0.16614935086250998,0.09342448568361039,20,False
0.8632090931785652,0.2168217463974589,0.16708083202445043,0.0959146147867932,20,False
0.8634028040175896,0.2165396458154575,0.16822321300392115,0.09834682316810425,20,False
0.863702955602241,0.21626483556312168,0.1679788873188871,0.10144563897322176,20,False
0.8637737140605802,0.2158879119447986,0.1673386183220625,0.10523031510292799,20,False
0.8633331219842176,0.21524608109336776,0.16658936208581107,0.10745648011731246,20,False
0.8628144471594503,0.21444750996147585,0.16463391027265195,0.1084847363009257,20,False
0.8625002223086783,0.2137286784322008,0.16159651185510324,0.11026913620090449,20,False
0.8619288393627993,0.21320464214795767,0.15880217516466427,0.11204803940610966,20,False
0.8610093006734233,0.21295493730891543,0.15657797071408522,0.11209150559401752,20,False
0.8602383365438074,0.2131510037365494,0.15413829532638593,0.11157354246950071,20,False
0.8594998826860003,0.2138749578060067,0.151669041229846,0.1115933830642366,20,False
0.8582861536424042,0.21463327851389682,0.14992115936189263,0.11048186443826853,20,False
0.856848742539605,0.21560488798737618,0.148483026037558,0.10773285549588651,20,False
0.8556439310667251,0.21692734979855186,0.14670461094387444,0.1055006896470246,20,False
0.854269740273105,0.21855525619351437,0.14508825924921456,0.10379491068958195,20,False
0.8524059701550487,0.22035603326391465,0.14396358523079958,0.10054275143056451,20,False
0.850571150395353,0.22232544406228558,0.14264766698927217,0.09675066061077117,20,False
0.8489486803869498,0.2245056424169912,0.14091346613927308,0.09452588425641624,20,False
0.8469839615415972,0.22681197661122046,0.13943530631073914,0.092425723640127,20,False
0.84464964013955,0.22917441406050512,0.13818568254986952,0.08885968949430006,20,False
0.8425082321935209,0.23166871182401869,0.1365489172291355,0.08599327342626757,20,False
0.8404295883027416,0.23432234490004997,0.13471404809542945,0.08486235287146826,20,False
0.8379140890279632,0.23705191570842452,0.13324136874433398,0.08304666642715085,20,False
0.8352443184748597,0.23963445404006875,0.1317989681417691,0.08023915939626539,20,False
0.8328362594915276,0.24216363015908635,0.1299836240475768,0.07898135949397479,20,False
0.8303031208474821,0.2448872996865953,0.12824887177374852,0.07874552376535013,20,False
0.827381218598325,0.24775123456128909,0.1268488949667968,0.07713646819284481,20,False
0.8245408076963026,0.25080637770448566,0.12531441532754836,0.07528891245261876,20,False
0.8219451583638653,0.2541111184021412,0.12347082567511403,0.07515629132967665,20,False
0.8191732631342579,0.257613884538358,0.12190849281128176,0.07530971360977363,20,False
0.8162970033192612,0.26128784454252574,0.120888946159028,0.07498254276649338,20,False
0.8136881238755758,0.2651495538949765,0.12039622437061799,0.0760645463461188,20,False
0.8111192853324196,0.26909842547870544,0.12039175449781366,0.07887692789137586,20,False
0.8082759418324068,0.27271189372010285,0.12054428338732065,0.08113547132753818,20,False
0.8053520007152472,0.273470760006956,0.12029171798441471,0.08262393146765543,20,False
0.8025810890410362,0.2710971562964021,0.11941943156564724,0.08505020750221357,20,False
0.7997364561372549,0.2686944576168754,0.11839935894282802,0.08777612489580051,20,False
0.7966900732437441,0.26619509109025974,0.11751344954862382,0.08913905491721405,20,False
0.7937491593737895,0.2635595998366418,0.11643023290798774,0.08966608484969829,20,False
0.7911113206662237,0.26081478949292136,0.11490842168231917,0.09033877851004729,20,False
